13891	561477	300.183467780367
13961	13742	1120.5604674386145
13961	13963	558.2427397543885
13961	23281	1817.214088260175
13962	13961	230.8713515051943
13963	13982	705.2893537043681
13963	23081	818.7321888744693
13971	13871	544.329067930149
13971	13962	499.1082913452082
13981	13882	578.8865697545605
13981	13971	520.2244322612763
13981	13982	160.62280908991255
13982	13981	160.62280908991255
13982	13993	613.4225232394202
13982	23081	399.78716238630886
13992	13981	618.5331378597991
13992	13993	162.49236399858674
13992	561477	231.18392152535282
13992	14901	405.22821407690896
13993	13992	162.49236399858674
13993	23091	226.17845491620818
14041	13493	2229.6442577698176
14041	15040	2786.5557448380937
14401	13591	1299.7597928504458
14401	561479	626.0402306000103
14401	561485	1516.822372286086
14501	13591	285.3655865006313
14501	14601	237.26658338336006
14501	561504	942.1594671397531
14601	13693	282.09402670348373
14601	14501	237.26658338336006
14601	14621	1012.4233084425348
14601	14702	644.037600135817
14621	14601	1012.4233084425348
14621	14722	605.2663928675578
14621	561504	334.8498492675346
14701	13693	582.6788419332155
14701	13791	453.2315187072213
14701	13891	595.1191984494112
14701	14702	228.7546698902179
14701	561501	984.6633922789689
14702	14601	644.037600135817
14702	14701	228.7546698902179
14702	14703	176.34092118736157
14702	14801	436.3220053837772
14703	14702	176.34092118736157
14703	14711	371.53733966253867
14703	14802	448.0153346690431
14711	14703	371.53733966253867
14711	14722	295.7992422392656
14711	14811	459.2997346075549
14721	14722	333.8900003901889
14721	14921	1058.8150965223974
14722	14621	605.2663928675578
14722	14711	295.7992422392656
14722	14721	333.8900003901889
14722	14811	495.17482239341973
14801	13891	412.809776820048
14801	14702	436.3220053837772
14801	14802	172.16663896667598
14801	14901	626.7212176830349
14802	14703	448.0153346690431
14802	14801	172.16663896667598
14802	14811	466.0343456998745
14802	14911	610.6180224337521
14811	14711	459.2997346075549
14811	14722	495.17482239341973
14811	14802	466.0343456998745
14811	14912	606.8720251859205
14911	14912	469.7967198607594
14911	561495	421.4934637197974
14911	14901	161.98876360310106
14912	14911	469.7967198607594
14912	14922	109.15182781778495
14921	14721	1058.8150965223974
14921	14922	449.8624983783071
14921	24022	562.2191325726349
14921	24031	600.613089291731
14921	24041	1121.207189528685
14921	865064	1358.6943340255252
14922	14912	109.15182781778495
14922	14921	449.8624983783071
14922	24021	501.19934835464534
15341	15541	1193.2960978659332
15471	561632	923.8798439690548
15471	15542	2124.383059098651
15541	15341	1193.2960978659332
15541	865060	2666.728830322868
15541	15542	276.0259828937522
15541	561633	284.96326169131254
15631	15731	525.6197690855763
15631	15741	469.31049441744517
15731	15631	525.6197690855763
15731	15841	683.570503585106
15731	15931	749.824533445136
15741	15631	469.31049441744517
15741	15772	1121.3704849215674
15741	15841	455.42495886622515
15741	15542	981.8383250494396
15772	15741	1121.3704849215674
15772	15774	414.5657920810625
15772	15861	381.58919037525544
15774	15772	414.5657920810625
15774	15871	293.24741334980183
15841	15731	683.570503585106
15841	15741	455.42495886622515
15841	15861	869.3684683493532
15841	25041	994.0585055912584
15861	15772	381.58919037525544
15861	15841	869.3684683493532
15861	15871	442.59940333735733
15861	25062	1032.44760051723
15871	15774	293.24741334980183
15871	15861	442.59940333735733
15871	25073	1084.2010520606766
15931	15731	749.824533445136
15931	25121	886.9195128115174
15931	25041	610.220740615835
16812	16904	339.2034711587802
16812	16911	542.160558162447
16904	16812	339.2034711587802
16904	16906	425.181938549933
16904	561471	674.1366820634296
16906	16904	425.181938549933
16906	16911	244.50022835632095
16906	25091	638.9437973598097
16906	26201	1090.5369668554038
16911	16812	542.160558162447
16911	16906	244.50022835632095
16911	26113	814.3945329908761
21781	21862	601.7804499021307
21781	22731	2250.7530214199714
21781	561567	433.8703547156357
21792	21881	602.837951880908
21792	22701	382.50998520038956
21792	22801	415.9624020967603
21792	561567	163.85400622963232
21802	21862	3775.642487703083
21802	31051	3396.21814174089
21862	21781	601.7804499021307
21862	21802	3775.642487703083
21862	31051	1669.242284032113
21871	21881	414.1235559590044
21871	21971	465.42224987848977
21871	561567	690.3645966559909
21881	21792	602.837951880908
21881	21981	478.52443021079205
21881	21991	367.52839268207555
21971	21871	465.42224987848977
21971	21981	442.23454676523414
21971	310711	787.2992911101728
21981	21881	478.52443021079205
21981	21971	442.23454676523414
21981	31081	589.1614844074564
21981	31092	370.6099607098122
21991	22901	613.9009939221038
21991	31092	487.1582815634171
22701	21792	382.50998520038956
22701	22801	176.65574309514295
22701	22811	523.415053693809
22731	21781	2250.7530214199714
22731	22761	1545.272682607955
22731	22826	621.308051791725
22761	22731	1545.272682607955
22761	22871	773.8094038551245
22801	21792	415.9624020967603
22801	21991	418.43875746904774
22801	22701	176.65574309514295
22811	22701	523.415053693809
22811	22911	420.24980151673515
22812	22811	222.21832899336457
22821	22812	349.17865020980975
22821	22826	215.45920353733234
22821	22912	376.87766280646554
22826	22731	621.308051791725
22826	22821	215.45920353733234
22826	22921	364.8427649006117
22826	22931	469.1858644418289
22871	22731	2319.068642174691
22871	22891	1326.5207955290305
22871	32073	1269.1443594669947
22891	22871	1326.5207955290305
22901	22915	196.7191079774369
22901	32004	506.27418200958397
22911	22801	634.7137798080016
22911	22901	125.35698811095797
22912	22821	376.87766280646554
22912	22913	120.86077076923213
22912	22914	319.22829290400983
22913	22912	120.86077076923213
22913	22929	217.28902251822973
22913	32016	503.7989235351802
22914	22812	400.6353833809486
22914	22911	211.4891648870677
22915	22913	317.7239361473563
22915	22914	128.32023801125933
22921	22826	364.8427649006117
22921	22912	212.4374701635716
22921	22929	124.56784229024376
22929	22921	124.56784229024376
22929	32023	445.03214525373374
22929	32031	586.7041859919832
22931	22826	469.1858644418289
22931	22932	328.77936541030755
22931	32061	1404.8588797017997
22932	22921	509.47260783323804
22932	22931	328.77936541030755
22932	32031	350.1821285059703
23081	13963	818.7321888744693
23081	13982	399.78716238630886
23081	23091	632.7493285821458
23081	23182	355.9128023657695
23091	13993	226.17845491620818
23091	23081	632.7493285821458
23091	23191	553.7107162330195
23091	561495	559.1828790856146
23101	23561	2410.368935616426
23182	23081	355.9128023657695
23182	23183	279.60260204436133
23182	23191	607.054438422187
23183	23182	279.60260204436133
23183	23281	452.3302593219064
23183	23291	787.2536734455491
23191	23091	553.7107162330195
23191	23182	607.054438422187
23191	23291	679.8939336720758
23191	561496	418.56823285934735
23281	13961	1817.214088260175
23281	23183	452.3302593219064
23281	23561	1428.6431087201563
23281	23591	1437.485796144267
23291	23183	787.2536734455491
23291	23191	679.8939336720758
23291	23491	879.3138844485612
23491	23291	879.3138844485612
23491	23591	321.59998627418327
23561	23101	2410.368935616426
23561	23281	1428.6431087201563
23591	23281	1437.485796144267
23591	23491	321.59998627418327
23682	24501	608.3793490919129
23682	24711	1159.6250719228847
23682	23881	1269.799044036378
23951	33141	729.0701844523564
23951	33072	1191.2179116482512
23971	23881	248.0827437850587
23981	33193	569.0256626197847
24021	14922	501.19934835464534
24021	24022	442.37879085719356
24021	24111	632.7923728870649
24021	561495	593.8626660612159
24022	14921	562.2191325726349
24022	24021	442.37879085719356
24022	24031	139.95603581624292
24022	24121	557.3466204217319
24031	14921	600.613089291731
24031	24022	139.95603581624292
24031	24121	570.3307336793883
24041	14921	1121.207189528685
24041	561523	1194.6514448942116
24041	561634	414.38119753801084
24041	561635	161.90484498237385
24111	24021	632.7923728870649
24111	561496	677.9003691234685
24111	24121	437.4519757128342
24141	561509	1449.2376952679745
24141	24121	301.4766482608666
24151	15040	132.4648890958412
24151	24150	122.11996835044442
24151	561635	189.13837789612407
24151	561636	183.44893000097895
24161	24371	757.9498752329624
24161	561509	651.6320406314063
24161	561523	230.43384811979845
24161	561525	615.8371632143458
24311	24313	190.8565352933478
24311	24321	483.84862378896634
24311	24412	454.21490583856286
24313	24311	190.8565352933478
24313	24531	1240.2685468601285
24313	561497	747.443024792867
24321	24311	483.84862378896634
24321	24421	426.85841962889305
24371	24161	757.9498752329624
24371	561511	236.73640052999755
24371	561512	300.1208247072747
24391	561525	174.12931086469627
24412	24311	454.21490583856286
24412	24421	215.5430349811266
24412	24541	1343.2708956134002
24412	561505	1452.3574611642723
24412	24411	350.747601141828
24421	24321	426.85841962889305
24421	24412	215.5430349811266
24421	24531	834.9368829386776
24501	23682	608.3793490919129
24501	561505	967.4120788217479
24501	24411	791.3554550206431
24531	24313	1240.2685468601285
24531	24421	834.9368829386776
24531	24532	245.94673183888466
24532	24531	245.94673183888466
24532	24541	272.2813083203764
24532	24542	258.04317945356763
24541	24412	1343.2708956134002
24541	24532	272.2813083203764
24541	24542	105.87074280103172
24541	24641	491.02760574596175
24541	24821	1538.0246518898298
24542	24532	258.04317945356763
24542	24541	105.87074280103172
24542	34061	2383.3635213714538
24581	24582	204.5174945937509
24581	24682	240.95492391352553
24582	24581	204.5174945937509
24582	561517	302.1141367033747
24592	24682	488.4406278218792
24592	24691	470.2474811483858
24641	24541	491.02760574596175
24641	24831	1156.3142752643603
24681	24682	457.9121233438532
24681	24691	433.10020519990206
24681	24791	536.4928219506827
24682	24581	240.95492391352553
24682	24592	488.4406278218792
24682	24681	457.9121233438532
24682	24773	878.8885510515413
24691	24592	470.2474811483858
24691	24681	433.10020519990206
24691	25601	436.85229077076883
24691	25701	629.8469464919443
24711	23682	1159.6250719228847
24711	24821	474.02832035480856
24711	561505	173.9069941956337
24773	24682	878.8885510515413
24773	24791	1064.6334758536789
24773	24871	228.73679513828066
24791	24681	536.4928219506827
24791	24773	1064.6334758536789
24791	25701	423.18167094389867
24791	25901	633.9779187322094
24821	24541	1538.0246518898298
24821	24711	474.02832035480856
24821	24831	842.0085219648819
24831	24641	1156.3142752643603
24831	24821	842.0085219648819
24831	34051	1493.4557273265777
24871	24773	228.73679513828066
24871	24971	657.0033912283335
24871	25901	1398.4045901691231
24971	24871	657.0033912283335
24971	25901	1167.7236627635377
24971	34071	368.0266390466531
25062	15861	1032.44760051723
25062	25073	501.3072107286808
25062	561473	734.7590080011918
25062	25041	842.6515879470028
25073	15871	1084.2010520606766
25073	25062	501.3072107286808
25081	25171	375.9104734507305
25081	561472	274.65471046410914
25091	16906	638.9437973598097
25091	25291	1087.4051189561635
25091	561471	213.06498030063597
25091	561472	493.30795543689857
25121	15931	886.9195128115174
25121	25141	754.8744378963437
25122	25123	116.88107073402111
25122	25423	762.070215178984
25123	25122	116.88107073402111
25123	25422	669.5807546672166
25124	865062	1555.3614662416876
25126	865060	609.9575186149052
25141	25121	754.8744378963437
25141	25041	830.8286952993781
25171	25081	375.9104734507305
25171	25271	554.5949282216982
25261	561473	297.1403839979109
25271	25171	554.5949282216982
25271	25272	217.53519497980705
25271	25281	496.9263461870459
25272	25271	217.53519497980705
25272	25281	486.5811995138891
25272	25381	488.84640478496465
25281	25271	496.9263461870459
25281	25272	486.5811995138891
25281	25291	306.0358395161315
25291	25091	1087.4051189561635
25291	25281	306.0358395161315
25291	25391	701.4959268320777
25291	26201	564.6950571723067
25381	25272	488.84640478496465
25381	25391	670.2117043769854
25381	25483	233.40318726409993
25391	25291	701.4959268320777
25391	25381	670.2117043769854
25391	26301	470.0973826173252
25422	25123	669.5807546672166
25422	25614	968.1702815752211
25423	25122	762.070215178984
25423	256131	914.7935012143244
25423	25442	1065.790264035675
25462	25483	803.4464349881412
25462	561474	356.64410717864445
25483	25381	233.40318726409993
25483	25462	803.4464349881412
25521	25832	1454.341810992615
25521	256131	463.06712845749513
25521	25541	841.0006169465605
25601	24691	436.85229077076883
25601	257131	795.5222942255189
25601	561514	1262.237495338787
25614	25422	968.1702815752211
25614	25713	836.0309360679042
25672	25681	570.9794783942584
25672	25771	420.750330851758
25681	25672	570.9794783942584
25681	25781	420.94969204226015
25691	26401	797.0928009877842
25701	24691	629.8469464919443
25701	24791	423.18167094389867
25701	257131	520.7783724894579
25713	25614	836.0309360679042
25713	25715	104.72475534854057
25713	257142	352.09633558483705
25715	25713	104.72475534854057
25715	256131	771.9942760641796
25771	25672	420.750330851758
25771	25781	610.097706760745
25771	25871	811.7219688505023
25781	25681	420.94969204226015
25781	25771	610.097706760745
25781	25791	449.60131599976245
25781	25881	743.5583318043674
25791	25781	449.60131599976245
25791	25891	759.3157825323742
25791	26701	690.9904241581177
25812	25901	818.3881187185452
25812	25921	433.42661510731085
25822	25715	733.5905448099866
25832	25521	1454.341810992615
25861	25871	620.0624598616944
25861	25961	325.6407355399751
25871	25771	811.7219688505023
25871	25861	620.0624598616944
25871	25881	492.5474316642164
25871	25971	276.1508378023777
25881	25781	743.5583318043674
25881	25871	492.5474316642164
25881	25891	445.4902913805049
25881	25981	255.4088073311942
25891	25791	759.3157825323742
25891	25881	445.4902913805049
25891	25991	274.1466634700032
25901	24791	633.9779187322094
25901	24871	1398.4045901691231
25901	24971	1167.7236627635377
25901	25812	818.3881187185452
25901	35001	681.878357647535
25921	25812	433.42661510731085
25921	35021	367.2272228070279
25922	25921	211.41738685122544
25941	35041	220.46028111910275
25941	25951	632.5002572411779
25961	25861	325.6407355399751
25961	25972	326.2738963008812
25961	25951	311.41347633364643
25971	25871	276.1508378023777
25971	25972	274.14858986340795
25971	25981	419.75030122948846
25971	35171	1110.402373160035
25972	25961	326.2738963008812
25972	25971	274.14858986340795
25981	25881	255.4088073311942
25981	25971	419.75030122948846
25981	25991	431.9988979423214
25981	35171	1144.651198957689
25991	25891	274.1466634700032
25991	25981	431.9988979423214
25991	26901	446.0176915102465
25991	35183	1083.338033801576
26111	26113	231.0820499120633
26111	26211	203.10109785688914
26111	26311	874.0137833745135
26112	26113	190.69410642496274
26112	26211	250.47671730610003
26113	16911	814.3945329908761
26113	26111	231.0820499120633
26113	26112	190.69410642496274
26114	26121	255.36427769727104
26114	26321	738.2966288944154
26121	26114	255.36427769727104
26121	26131	359.436426976484
26121	26322	810.1861919574278
26131	26121	359.436426976484
26131	26231	749.6554683843299
26131	26331	846.8777631788755
26201	16906	1090.5369668554038
26201	25291	564.6950571723067
26201	26211	331.56992037744254
26201	26301	825.3495300971043
26211	26111	203.10109785688914
26211	26112	250.47671730610003
26211	26201	331.56992037744254
26211	26312	854.7409384535807
26231	26131	749.6554683843299
26231	26441	1454.336754937382
26231	561475	2108.601621994757
26301	25391	470.0973826173252
26301	26201	825.3495300971043
26301	26312	469.7972335418143
26301	26401	616.649282717189
26311	26111	874.0137833745135
26311	26312	126.4472188939008
26311	26411	233.70031686100805
26312	26211	854.7409384535807
26312	26301	469.7972335418143
26312	26311	126.4472188939008
26321	26114	738.2966288944154
26321	26322	202.52300719798862
26321	26521	1348.640296790225
26322	26121	810.1861919574278
26322	26321	202.52300719798862
26322	26331	344.8390556095501
26322	26522	1214.0392208670692
26331	26131	846.8777631788755
26331	26322	344.8390556095501
26331	26431	804.6788102351487
26401	25691	797.0928009877842
26401	26301	616.649282717189
26401	26411	800.5387672539134
26411	26311	233.70031686100805
26411	26401	800.5387672539134
26431	26331	804.6788102351487
26431	26432	196.91887719515117
26431	26522	428.1162692778257
26432	26431	196.91887719515117
26432	26441	470.07338424851395
26432	26632	842.1252596354553
26441	26231	1454.336754937382
26441	26432	470.07338424851395
26441	26451	602.1965004004257
26441	26541	997.4878164270123
26441	26542	1015.5157172591619
26451	26441	602.1965004004257
26451	26452	231.59985547341165
26452	26451	231.59985547341165
26452	26561	296.2618724615684
26521	26321	1348.640296790225
26521	26522	175.97724219861354
26522	26322	1214.0392208670692
26522	26431	428.1162692778257
26522	26521	175.97724219861354
26541	26441	997.4878164270123
26541	26542	76.85748458835951
26541	26561	535.2116550340206
26542	26441	1015.5157172591619
26542	26541	76.85748458835951
26542	26632	356.2184913313373
26542	26831	1119.5140038282452
26561	26452	296.2618724615684
26561	26541	535.2116550340206
26611	26701	408.2683129655639
26632	26432	842.1252596354553
26632	26542	356.2184913313373
26701	25791	690.9904241581177
26701	26611	408.2683129655639
26701	26822	599.9802573624637
26701	26901	1027.0183188967476
26812	26822	466.6522357694995
26812	26901	835.205472760216
26812	36013	628.1004356918017
26812	561470	574.9311821464527
26822	26701	599.9802573624637
26822	26812	466.6522357694995
26828	26934	152.82973648881716
26828	36112	1401.6454165596194
26831	26542	1119.5140038282452
26831	26632	978.9277826233629
26831	26832	156.55716611933275
26832	26833	380.3222453192029
26833	26831	380.74252000454084
26833	26934	163.09019750050072
26901	25991	446.0176915102465
26901	26701	1027.0183188967476
26901	26812	835.205472760216
26901	35091	418.92731166653175
26931	26934	392.66398456223845
26931	36041	443.8825613604842
26931	561476	657.6851900727241
26934	26828	152.82973648881716
26934	26833	163.09019750050072
26934	26931	392.66398456223845
26934	36121	1057.3642888050415
26951	36071	865.2274498931282
27011	27201	876.6633227619928
27201	27011	876.6633227619928
27201	27203	96.58593451753505
27201	27211	518.8705337415352
27203	27201	96.58593451753505
27203	27701	2129.3056068416295
27211	27201	518.8705337415352
27211	27311	634.7195883761771
27211	865052	354.52455167299684
27311	27211	634.7195883761771
27311	27421	322.901463846637
27311	27521	667.0020053066746
27421	27311	322.901463846637
27421	27521	489.937702359471
27421	865052	721.2202350897138
27421	865058	876.0825794285794
27521	27311	667.0020053066746
27521	27421	489.937702359471
27521	27711	1039.14794896098
27701	27203	2129.3056068416295
27701	27922	1389.990724640157
27711	27521	1039.14794896098
27711	27701	830.4452920021932
27711	865051	450.2439711398222
27711	27922	1029.9702160862096
27921	27931	1295.4469048150256
27921	27922	266.4720466803994
27921	561631	234.34584319560793
27931	27921	1295.4469048150256
27931	703140	2387.6636180323644
31051	21802	3396.21814174089
31051	21862	1669.242284032113
31051	31151	828.3824469777212
31051	31171	848.5830901926848
31051	310711	640.0633708027397
31081	21981	589.1614844074564
31081	31091	391.8587860392751
31081	310711	543.5517028730826
31091	31081	391.8587860392751
31091	32003	784.6164393513088
31092	21981	370.6099607098122
31092	31091	455.4598606336326
31092	32004	696.164469643042
31151	31051	828.3824469777212
31171	31051	848.5830901926848
31171	31371	1317.41988074699
31281	31381	277.2312459251642
31281	32003	1476.6248818916697
31291	31292	377.1325664098671
31291	32101	618.6801568502368
31291	32311	856.7200087477895
31292	31291	377.1325664098671
31292	31392	365.96911631346336
31292	32312	1092.3330448159911
31371	31171	1317.41988074699
31371	31381	988.8595175188572
31381	31281	277.2312459251642
31381	31371	988.8595175188572
31381	31392	318.8470594696033
31392	31292	365.96911631346336
31392	31381	318.8470594696033
31392	32411	1264.7847710539668
32001	22915	501.4172814189974
32001	32004	171.56128873083142
32001	32016	305.53683878322096
32003	31091	784.6164393513088
32003	31281	1476.6248818916697
32003	32004	209.24421629545145
32003	32101	258.80888738333505
32004	31092	696.164469643042
32004	32001	171.56128873083142
32004	32003	209.24421629545145
32016	22913	503.7989235351802
32016	32001	305.53683878322096
32016	32023	208.9685860181684
32023	22929	445.03214525373374
32023	32016	208.9685860181684
32023	32031	589.6849941791156
32023	32111	434.88748852511014
32031	22932	350.1821285059703
32031	32023	589.6849941791156
32031	32041	412.20901008331793
32031	32131	400.7461138689957
32041	32031	412.20901008331793
32041	32132	249.70558167985473
32041	32141	457.75882037788523
32061	22931	1404.8588797017997
32061	32073	769.8706101203869
32073	22871	1269.1443594669947
32073	32061	769.8706101203869
32073	561570	602.4219108946919
32101	31291	618.6801568502368
32101	32003	258.80888738333505
32101	32111	711.5617248792847
32111	32023	434.88748852511014
32111	32101	711.5617248792847
32111	32131	638.7137863016148
32111	32211	290.6777790809464
32131	32031	400.7461138689957
32131	32111	638.7137863016148
32131	32132	308.0662423826471
32131	32221	666.9445909535532
32132	32041	249.70558167985473
32132	32131	308.0662423826471
32132	32231	800.893748311809
32141	32041	457.75882037788523
32141	32233	976.3486528144823
32151	32241	936.6653954588583
32151	32261	645.159197269563
32211	32111	290.6777790809464
32211	32221	459.1567358651579
32211	32311	492.77788753558167
32221	32131	666.9445909535532
32221	32211	459.1567358651579
32221	32231	255.0319585508309
32221	32322	438.5425419462917
32231	32132	800.893748311809
32231	32221	255.0319585508309
32231	32232	297.5888478121303
32231	32321	433.1028582197954
32232	32231	297.5888478121303
32232	32233	252.4291362020999
32232	32421	767.8299247564277
32233	32141	976.3486528144823
32233	32232	252.4291362020999
32233	561569	714.9152529049951
32241	32151	936.6653954588583
32241	32442	651.6296219185224
32261	32151	645.159197269563
32261	32371	384.00303000785516
32311	31291	856.7200087477895
32311	32211	492.77788753558167
32311	32312	270.5219392756707
32312	31292	1092.3330448159911
32312	32311	270.5219392756707
32312	32411	296.311855353891
32321	32231	433.1028582197954
32321	32322	274.95639111841734
32322	32221	438.5425419462917
32322	32321	274.95639111841734
32322	32411	498.45288345727397
32361	32551	753.1108889085547
32371	32261	384.00303000785516
32371	32372	128.5330975760838
32372	32371	128.5330975760838
32372	32382	463.91029089251344
32372	32561	1186.740197669597
32382	32372	463.91029089251344
32382	32491	661.6461059964885
32411	31392	1264.7847710539668
32411	32312	296.311855353891
32411	32322	498.45288345727397
32411	32421	653.5950360029603
32421	32232	767.8299247564277
32421	32411	653.5950360029603
32421	32731	1253.1829976497604
32421	561569	264.25284983351156
32442	32241	651.6296219185224
32442	32552	355.06697585098175
32442	561568	543.3428899836264
32491	32382	661.6461059964885
32491	32581	784.1556832997163
32491	33401	730.2471858204052
32551	32361	753.1108889085547
32551	32552	304.7801138210104
32551	32564	496.26571361406377
32552	32442	355.06697585098175
32552	32551	304.7801138210104
32552	32742	1065.6960104678876
32561	32564	119.23085250412836
32561	32572	586.2362270075979
32561	32661	536.5820381902174
32564	32371	1237.1347782228916
32564	32551	496.26571361406377
32564	32561	119.23085250412836
32572	32382	1017.131445775876
32572	32561	586.2362270075979
32572	32581	677.2340424637106
32572	32773	518.2721916394561
32581	32572	677.2340424637106
32581	32681	498.22032182158614
32581	33501	600.2883151504377
32661	32561	536.5820381902174
32661	32761	506.99723534727895
32661	32773	592.346192048362
32681	32581	498.22032182158614
32681	32773	686.5096131675348
32681	32781	283.85785953194477
32731	32421	1253.1829976497604
32732	32741	359.5649814585929
32732	561568	729.4549347001877
32741	32732	359.5649814585929
32741	32742	211.69505310844036
32741	32751	554.9040832160238
32742	32552	1065.6960104678876
32742	32741	211.69505310844036
32742	32761	935.2409716485691
32751	32741	554.9040832160238
32761	32661	506.99723534727895
32761	32742	935.2409716485691
32761	32763	251.5707808169478
32763	32761	251.5707808169478
32763	32883	1291.6922829689024
32773	32572	518.2721916394561
32773	32661	592.346192048362
32773	32681	686.5096131675348
32781	32681	283.85785953194477
32781	32791	531.8223465847248
32781	32883	511.6301116979262
32791	32781	531.8223465847248
32791	32891	544.7856995354581
32791	33501	730.9641742450451
32791	33701	383.2821579396843
32831	32841	319.06010842277175
32831	32931	517.0415288869459
32841	32831	319.06010842277175
32841	32851	589.4782319809267
32841	32932	520.3896634394358
32851	32841	589.4782319809267
32851	32854	383.98609490722424
32851	32951	607.517490682486
32854	32851	383.98609490722424
32854	32952	654.1136023499564
32881	32883	303.8991353857808
32881	32891	179.14800068137757
32883	32763	1291.6922829689024
32883	32781	511.6301116979262
32883	32881	303.8991353857808
32891	32791	544.7856995354581
32891	32881	179.14800068137757
32931	32831	517.0415288869459
32931	32932	296.32668010220164
32931	561566	307.042998794297
32932	32841	520.3896634394358
32932	32931	296.32668010220164
32932	32951	595.5460332003906
32932	561565	324.32335625897827
32951	32851	607.517490682486
32951	32932	595.5460332003906
32951	32952	376.69631045613545
32951	561564	320.55701582455185
32952	32854	654.1136023499564
32952	32951	376.69631045613545
32952	561563	335.03191793115775
33141	23951	729.0701844523564
33141	33151	755.3256538887352
33141	33231	1000.1311367648177
33151	33141	755.3256538887352
33151	33072	1049.9721852883079
33181	33191	640.2781783929812
33181	33272	1019.6557450080212
33181	33072	454.47785075815034
33191	33181	640.2781783929812
33191	33281	861.1832920782293
33193	23981	569.0256626197847
33193	34103	1081.9096650179283
33231	33141	1000.1311367648177
33231	33331	132.9409711004669
33272	33181	1019.6557450080212
33272	33281	766.7323087447096
33272	33361	931.9294670867524
33281	33191	861.1832920782293
33281	33272	766.7323087447096
33281	33472	1067.6385648607752
33281	34301	678.1421296768701
33331	33231	132.9409711004669
33331	561639	571.3157116862925
33351	33471	803.5974263492496
33353	33251	154.24952994989536
33353	561638	138.92570910396358
33353	561639	165.0034129758236
33361	33272	931.9294670867524
33361	561638	691.9693974137274
33401	32491	730.2471858204052
33401	33402	312.88944772467147
33401	33501	535.6419678114179
33402	33401	312.88944772467147
33402	561572	967.3656391396347
33402	561573	273.2899197726189
33431	33432	171.36742032593506
33431	33622	986.2054815980389
33432	33431	171.36742032593506
33432	33444	735.2248522924662
33444	33432	735.2248522924662
33444	33551	486.79796260347695
33444	561641	245.06084401231917
33444	561637	518.8211359914286
33472	33281	1067.6385648607752
33472	33361	660.3296951457112
33491	34301	800.7957828225129
33501	32581	600.2883151504377
33501	32791	730.9641742450451
33501	33401	535.6419678114179
33501	33502	326.06414365170485
33502	33402	422.4321956275697
33502	33501	326.06414365170485
33502	33701	712.3394422259428
33551	33444	486.79796260347695
33551	33561	785.0236102293871
33551	33751	1013.2525146129564
33561	33551	785.0236102293871
33561	33661	336.4891058246707
33621	33622	167.73196992770207
33624	33432	1064.3420987140735
33624	33621	343.2740614536191
33624	33641	656.755144061676
33624	33721	747.5358967996954
33624	33622	316.13960297232916
33641	33624	656.755144061676
33641	33741	706.810245897645
33641	33751	488.73751240687835
33641	561641	826.6900208155175
33661	33561	336.4891058246707
33661	33763	594.6490603029055
33701	32791	383.2821579396843
33701	33502	712.3394422259428
33711	33621	716.6937443434333
33711	33811	537.8343506162788
33721	33624	747.5358967996954
33721	33711	429.12865421918985
33721	33921	550.5329493164631
33741	33641	706.810245897645
33741	33841	445.15388925706606
33751	33641	488.73751240687835
33751	33841	726.5605745528064
33751	33763	765.1667121648832
33771	43062	1284.309072240913
33771	33763	341.6244984928301
33771	33772	334.5207136276085
